user_id,alias,mtm_all,allocation,max_loss,server,date,broker,algo,operator,sqoff_done,enabled,logged_in,qty_multiplier,available_margin,total_orders,total_lots,remark,index,dte,sno,cumulative_mtm
RAHULG15,CCF60_RAHULGO,-112440,80000,80000,VS3,28-03-2024,IIFL_CDC,1,,,,,,3187301.24,,,,NF,0DTE,6302,1464981.3
RAHULG15,CCF60_RAHULGO,99169,80000,80000,VS3,02-04-2024,IIFL_CDC,1,,,,,,8792735.36,,,,FIN,0DTE,6493,1564150.3
RAHULG15,CCF60_RAHULGO,94504.25,80000,80000,VS3,03-04-2024,IIFL_CDC,1,,,,,,8775787.43,,,,BNF,0DTE,6655,1658654.55
RAHULG15,CCF60_RAHULGO,-68015,80000,80000,VS3,04-04-2024,IIFL_CDC,1,,,,,,5314159.88,,,,NF,0DTE,6778,1590639.55
RAHULG15,CCF60_RAHULGO,121124,50000,50000,VS3,05-04-2024,IIFL_CDC,1,,,,,,9228348.79,,,,SX,0DTE,6974,1711763.55
RAHULG15,CCF60_RAHULGO,44270.5,95000,95000,VS3,10-04-2024,IIFL_CDC,1,,,,,,9499015.12,,,,BNF,0DTE,7216,1756034.05
RAHULG15,CC_RAHULG,-277575.8,50000,50000,VS3,12-04-2024,IIFL_CDC,7,,0,1,1,1,4070848.6,294,45800,,SX,0DTE,7455,1478458.25
RAHULG15,CC_RAHULGO,105849.5,98000,98000,VS3,16-04-2024,IIFL_CDC,7,,0,1,1,1,9724115,557,30345,,BNF,0DTE,7856,1584307.75
RAHULG15,CC_RAHULGO,-1279695,98000,98000,VS3,18-04-2024,IIFL_CDC,7,,0,1,1,1,7755541.38,444,112700,,NF,0DTE,8138,304612.75
RAHULG15,CC_RAHULGO,-10545.75,20000,20000,VS3,22-05-2024,IIFL_CDC,7,,0,1,1,1,2664998.62,234,6660,,BNF,0DTE,9644,294067
RAHULG15,CC_RAHULGO,36723.75,20000,20000,VS3,23-05-2024,IIFL_CDC,7,,0,1,1,1,3558864.94,307,12550,,NF,0DTE,9982,330790.75
RAHULG15,CC_RAHULGO,14004,20000,20000,VS3,24-05-2024,IIFL_CDC,7,,0,1,1,1,3325667.14,322,6310,,SX,0DTE,10191,344794.75
RAHULG15,CC_RAHULGO,-37211.25,20000,20000,VS3,27-05-2024,IIFL_CDC,7,,0,1,1,1,3473768.76,276,9800,,BNX,0DTE,10237,307583.5
RAHULG15,CC_RAHULGO,4974,20000,20000,VS3,28-05-2024,IIFL_CDC,7,,0,1,1,1,2181211.77,220,20080,,FIN,0DTE,10321,312557.5
RAHULG15,CC_RAHULGO,44456.25,20000,20000,VS3,29-05-2024,IIFL_CDC,7,,0,1,1,1,3649852,446,14680,,BNF,0DTE,10729,357013.75
RAHULG15,CC_RAHULGO,16785,20000,20000,VS3,30-05-2024,IIFL_CDC,7,,0,1,1,1,3567108.92,288,10075,,NF,0DTE,10952,373798.75
RAHULG15,CC_RAHULGO,-17548.5,20000,20000,VS3,31-05-2024,IIFL_CDC,7,,0,1,1,1,3389249.38,263,3630,,BNF,0DTE,10993,356250.25
RAHULG15,CC_RAHULGO,-25886.25,20000,20000,VS3,03-06-2024,IIFL_CDC,7,,0,1,1,1,2610736.64,197,8160,,BNX,0DTE,11190,330364
RAHULG15,CC_RAHULGO,-20849.25,20000,20000,VS3,05-06-2024,IIFL_CDC,7,,0,1,1,1,3474538.79,92,1770,,BNF,0DTE,11303,309514.75
RAHULG15,CC_RAHULGO,58072.5,36000,36000,VS3,01-07-2024,IIFL_CDC,7,,0,1,1,1,3654951.51,741,12585,,BNX,0DTE,14968,367587.25
RAHULG15,CC_RAHULGO,78280,36000,36000,VS3,02-07-2024,IIFL_CDC,7,,0,1,1,1,9277369.93,682,28520,,FIN,0DTE,15216,445867.25
RAHULG15,CC_RAHULGO,144711,50000,50000,VS3,03-07-2024,IIFL_CDC,7,,0,1,1,1,9389852.65,904,16405,,BNF,0DTE,15452,590578.25
RAHULG15,CC_RAHULGO,50762.5,50000,50000,VS3,04-07-2024,IIFL_CDC,7,,0,1,1,1,9123762.27,1012,27125,,NF,0DTE,15606,641340.75
RAHULG15,CC_RAHULGO,36584.75,50000,50000,VS3,05-07-2024,IIFL_CDC,7,,0,1,1,1,9044138.52,1053,14255,,BNF,0DTE,15907,677925.5
RAHULG15,CC_RAHULGO,-54850.25,50000,50000,VS3,08-07-2024,IIFL_CDC,7,,1,1,1,1,7140006.05,529,10245,,BNX,0DTE,15958,623075.25
RAHULG15,CC_RAHULGO,123379,940000,940000,VS3,09-07-2024,IIFL_CDC,7,,0,1,1,1,9459225.11,945,82080,,FIN,0DTE,16166,746454.25
RAHULG15,CC_RAHULGO,47627,98000,98000,VS3,10-07-2024,IIFL_CDC,7,,0,1,1,1,9818264,999,32470,,BNF,0DTE,16385,794081.25
RAHULG15,CC_RAHULGO,-115737.5,98000,98000,VS3,11-07-2024,IIFL_CDC,7,,0,1,1,1,9698012.5,413,28800,,NF,0DTE,16669,678343.75
RAHULG15,CC_RAHULGO,-138444.5,98000,98000,VS3,12-07-2024,IIFL_CDC,7,,1,1,1,1,8422750.95,233,5840,,SX,0DTE,16902,539899.25
RAHULG15,CC_RAHULGO,-109962.75,98000,98000,VS3,15-07-2024,IIFL_CDC,7,,0,1,1,1,8208010.25,227,8040,,BNX,0DTE,16983,429936.5
RAHULG15,CC_RAHULGO,210066,100000,96000,VS3,16-07-2024,IIFL_CDC,7,,0,1,1,1,9623967,1101,36540,,BNF,0DTE,17179,640002.5
RAHULG15,CC_RAHULGO,-115828.75,96000,96000,VS3,18-07-2024,IIFL_CDC,7,,0,1,1,1,7395240.05,423,28600,,NF,0DTE,17451,524173.75
RAHULG15,CC_RAHULGO,76175,100000,96000,VS3,19-07-2024,IIFL_CDC,7,,0,1,1,1,9627132,299,10680,,SX,0DTE,17667,600348.75
RAHULG15,CC_RAHULGO,121849.5,100000,95000,VS3,22-07-2024,IIFL_CDC,7,,0,1,1,1,9397964.95,964,32295,,BNX,0DTE,17772,722198.25
RAHULG15,CC_RAHULGO,-191484,95000,95000,VS3,23-07-2024,IIFL_CDC,7,,0,1,1,1,9369788,110,13760,,FIN,0DTE,17993,530714.25
RAHULG15,CC_RAHULGO,-92617.5,100000,95000,VS3,24-07-2024,IIFL_CDC,7,,0,1,1,1,8133215.84,194,6300,,BNF,0DTE,18240,438096.75
RAHULG15,CC_RAHULGO,148366.25,90000,90000,VS3,25-07-2024,IIFL_CDC,7,,0,1,1,1,8914260.25,914,46625,,NF,0DTE,18350,586463
RAHULG15,CC_RAHULGO,91177.5,90000,90000,VS3,26-07-2024,IIFL_CDC,7,,0,1,1,1,8894416.4,1025,20320,,SX,0DTE,18621,677640.5
RAHULG15,CC_RAHULGO,-98664.75,90000,90000,VS13,29-07-2024,IIFL_CDC,7,,1,1,1,1,6721633.99,306,10560,,BNX,0DTE,18808,578975.75
RAHULG15,CC_RAHULGO,-96837.5,90000,90000,VS13,30-07-2024,IIFL_CDC,7,,1,1,1,1,7264962.53,504,26850,,FIN,0DTE,19031,482138.25
RAHULG15,CC_RAHULGO,-54970.25,50000,50000,VS13,31-07-2024,IIFL_CDC,7,,1,1,1,1,6496639.55,672,13580,,BNF,0DTE,19237,427168
RAHULG15,CC_RAHULGO,62410,50000,50000,VS13,01-08-2024,IIFL_CDC,7,,0,1,1,1,8514340,1095,29650,,NF,0DTE,19349,489578
RAHULG15,CC_RAHULGO,56962,50000,50000,VS13,02-08-2024,IIFL_CDC,7,,0,1,1,1,8524047.01,1007,11160,,SX,0DTE,19665,546540
RAHULG15,CC_RAHULGO,-47685.75,50000,50000,VS13,05-08-2024,IIFL_CDC,7,,1,1,1,1,6122778.2,560,10440,,BNX,0DTE,19796,498854.25
RAHULG15,CC_RAHULGO,-151.25,50000,50000,VS13,06-08-2024,IIFL_CDC,7,,0,1,1,1,8149115.75,812,22250,,FIN,0DTE,19907,498703
RAHULG15,CC_RAHULGO,-54033.75,50000,50000,VS13,07-08-2024,IIFL_CDC,7,,1,1,1,1,6755795.11,396,7080,,BNF,0DTE,20264,444669.25
RAHULG15,CC_RAHULGO,-52145,50000,50000,VS13,08-08-2024,IIFL_CDC,7,,1,1,1,1,6812051.35,367,11800,,NF,0DTE,20484,392524.25
RAHULG15,CC_RAHULGO,136390.5,50000,40000,VS13,09-08-2024,IIFL_CDC,7,,0,1,1,1,7539463.89,1036,11650,,SX,0DTE,20733,528914.75
RAHULG15,CC_RAHULGO,61223.25,50000,40000,VS13,12-08-2024,IIFL_CDC,7,,0,1,1,1,8322743.8,986,16920,,BNX,0DTE,20828,590138
RAHULG15,CC_RAHULGO,51513.75,50000,40000,VS13,13-08-2024,IIFL_CDC,7,,0,1,1,1,8384893,998,27750,,FIN,0DTE,20967,641651.75
RAHULG15,CC_RAHULGO,58936.5,50000,40000,VS13,14-08-2024,IIFL_CDC,7,,0,1,1,1,8323203,887,14200,,BNF,0DTE,21171,700588.25
RAHULG15,CC_RAHULGO,-56762,50000,40000,VS13,16-08-2024,IIFL_CDC,7,,1,1,1,1,7184851.06,292,3940,,SX,0DTE,21471,643826.25
RAHULG15,CC_RAHULGO,5801.25,50000,40000,VS13,19-08-2024,IIFL_CDC,7,,0,1,1,1,8433727.12,908,15015,,BNX,0DTE,21633,649627.5
RAHULG15,CC_RAHULGO,74283.75,50000,40000,VS13,20-08-2024,IIFL_CDC,7,,0,1,1,1,8486737.33,1041,27750,,FIN,0DTE,21760,723911.25
RAHULG15,CC_RAHULGO,-38824.5,50000,40000,VS13,21-08-2024,IIFL_CDC,7,,1,1,1,1,7799119.31,331,6120,,BNF,0DTE,22028,685086.75
RAHULG15,CC_RAHULGO,42470,50000,40000,VS13,22-08-2024,IIFL_CDC,7,,0,1,1,1,8704321.58,931,24800,,NF,0DTE,22267,727556.75
RAHULG15,CC_RAHULGO,57813,50000,40000,VS13,23-08-2024,IIFL_CDC,7,,0,1,1,1,8765659.12,1080,11670,,SX,0DTE,22628,785369.75
RAHULG15,CC_RAHULGO,30457.5,50000,40000,VS13,26-08-2024,IIFL_CDC,7,,0,1,1,1,8568818.96,934,15855,,BNX,0DTE,22686,815827.25
RAHULG15,CC_RAHULGO,-40026.25,50000,40000,VS13,27-08-2024,IIFL_CDC,7,,1,1,1,1,8228531.46,238,6700,,FIN,0DTE,22824,775801
RAHULG15,CC_RAHULGO,47306.75,50000,40000,VS13,28-08-2024,IIFL_CDC,7,,0,1,1,1,8432881,1018,17400,,BNF,0DTE,23073,823107.75
RAHULG15,CC_RAHULGO,-94722.5,50000,40000,VS13,29-08-2024,IIFL_CDC,7,,1,1,1,1,6179025.95,562,21400,,NF,0DTE,23264,728385.25
RAHULG15,CC_RAHULGO,106571.5,50000,40000,VS13,30-08-2024,IIFL_CDC,7,,1,1,1,1,8395079.16,959,11020,,SX,0DTE,23596,834956.75
RAHULG15,CC_RAHULGO,-40387.5,50000,40000,VS13,02-09-2024,IIFL_CDC,1,,1,1,1,1,7201647.9,420,7860,,BNX,0DTE,23746,794569.25
RAHULG15,CC_RAHULGO,-47776.25,50000,40000,VS13,03-09-2024,IIFL_CDC,1,,1,1,1,1,7733129.56,226,7350,,FIN,0DTE,23872,746793
RAHULG15,CC_RAHULGO,116162.25,50000,40000,VS13,04-09-2024,IIFL_CDC,1,,0,1,1,1,7600000,961,15190,,BNF,0DTE,24042,862955.25
RAHULG15,CC_RAHULGO,67563.75,50000,40000,VS13,05-09-2024,IIFL_CDC,1,,0,1,1,1,8515027,966,29750,,NF,0DTE,24288,930519
RAHULG15,CC_RAHULGO,44834.5,50000,35000,VS13,06-09-2024,IIFL_CDC,1,,0,1,1,1,8405169,924,10280,,SX,0DTE,24625,975353.5
RAHULG15,CC_RAHULGO,-50907.75,50000,35000,VS13,09-09-2024,IIFL_CDC,1,,1,1,1,1,6239090.78,317,6090,,BNX,0DTE,24789,924445.75
RAHULG15,CC_RAHULGO,-19023.75,50000,35000,VS13,10-09-2024,IIFL_CDC,1,,0,1,1,1,8223682.84,985,25950,,FIN,0DTE,24956,905422
RAHULG15,CC_RAHULGO,-36945,50000,35000,VS13,11-09-2024,IIFL_CDC,1,,1,0,1,1,7272172.52,326,5820,,BNF,0DTE,25191,868477
RAHULG15,CC_RAHULGO,-54647.5,50000,35000,VS13,12-09-2024,IIFL_CDC,1,,1,1,1,1,6844249.04,278,9350,,NF,0DTE,25441,813829.5
RAHULG15,CC_RAHULGO,29280,50000,35000,VS13,13-09-2024,IIFL_CDC,1,,0,1,1,1,7863701.83,1230,13690,,SX,0DTE,25611,843109.5
RAHULG15,CC_RAHULGO,70750.5,50000,35000,VS13,16-09-2024,IIFL_CDC,1,,0,1,1,1,7703566.84,1045,17040,,BNX,0DTE,25879,913860
RAHULG15,CC_RAHULGO,55455,50000,35000,VS13,17-09-2024,IIFL_CDC,1,,0,1,1,1,7763585.69,891,23250,,FIN,0DTE,26009,969315
RAHULG15,CC_RAHULGO,24817,50000,35000,VS13,18-09-2024,IIFL_CDC,1,,0,1,1,1,7720137,1012,15870,,BNF,0DTE,26355,994132
RAHULG15,CC_RAHULGO,87741.25,50000,35000,VS13,19-09-2024,IIFL_CDC,1,,0,1,1,1,7677372,1217,32600,,NF,0DTE,26599,1081873.25
RAHULG15,CC_RAHULGO,-34312,50000,35000,VS13,20-09-2024,IIFL_CDC,1,,1,1,1,1,7772405.41,559,6700,,SX,0DTE,26733,1047561.25
RAHULG15,CC_RAHULGO,58861.5,50000,35000,VS13,23-09-2024,IIFL_CDC,1,,0,1,1,1,7973108.02,997,16140,,BNX,0DTE,26970,1106422.75
RAHULG15,CC_RAHULGO,-31533.75,50000,35000,VS13,24-09-2024,IIFL_CDC,1,,1,1,1,1,7951528.25,595,19850,,FIN,0DTE,27009,1074889
RAHULG15,CC_RAHULGO,82892,50000,35000,VS13,25-09-2024,IIFL_CDC,1,,0,1,1,1,7962523,999,15950,,BNF,0DTE,27270,1157781
RAHULG15,CC_RAHULGO,-42723.75,50000,35000,VS13,26-09-2024,IIFL_CDC,1,,1,1,1,1,7903296.82,314,14500,,NF,0DTE,27566,1115057.25
RAHULG15,CC_RAHULGO,56330.5,50000,35000,VS13,27-09-2024,IIFL_CDC,1,,1,1,1,1,7775262.75,854,11720,,SX,0DTE,27882,1171387.75
RAHULG15,CC_RAHULGO,98808.75,50000,35000,VS13,30-09-2024,IIFL_CDC,1,,0,1,1,1,8002608.37,1121,21210,,BNX,0DTE,28059,1270196.5
RAHULG15,CC_RAHULGO,-18397.5,50000,35000,VS13,01-10-2024,IIFL_CDC,1,,1,1,1,1,7071089.12,1027,17500,,BNF,0DTE,28168,1251799
RAHULG15,CC_RAHULGO,86232.5,50000,35000,VS13,03-10-2024,IIFL_CDC,1,,0,1,1,1,8064470,967,29650,,NF,0DTE,28398,1338031.5
RAHULG15,CC_RAHULGO,-33192.5,50000,35000,VS13,04-10-2024,IIFL_CDC,1,,0,1,1,1,7453533,229,4690,,SX,0DTE,28713,1304839
RAHULG15,CC_RAHULGO,-70758.75,50000,50000,VS13,07-10-2024,IIFL_CDC,1,,0,1,1,1,6165036.34,239,5010,,BNX,0DTE,28955,1234080.25
RAHULG15,CC_RAHULGO,77123.75,50000,35000,VS13,08-10-2024,IIFL_CDC,1,,0,1,1,1,7290001.73,884,22975,,FIN,0DTE,29132,1311204
RAHULG15,CC_RAHULGO,-37492.5,50000,35000,VS13,09-10-2024,IIFL_CDC,1,,0,1,1,1,6469814.79,357,6030,,BNF,0DTE,29309,1273711.5
RAHULG15,CC_RAHULGO,28368.75,50000,35000,VS13,10-10-2024,IIFL_CDC,1,,0,1,1,1,7408573,1119,30700,,NF,0DTE,29705,1302080.25
RAHULG15,CC_RAHULGO,71457.5,50000,35000,VS13,11-10-2024,IIFL_CDC,1,,0,1,1,1,7456990.94,922,9470,,SX,0DTE,29810,1373537.75
RAHULG15,CC_RAHULGO,84736.5,50000,35000,VS13,14-10-2024,IIFL_CDC,1,,0,1,1,1,7517892.24,1042,16845,,BNX,0DTE,30136,1458274.25
RAHULG15,CC_RAHULGO,-32588.75,50000,35000,VS13,15-10-2024,IIFL_CDC,1,,1,1,1,1,6325630.36,560,17600,,FIN,0DTE,30207,1425685.5
RAHULG15,CC_RAHULGO,34667.25,50000,35000,VS13,16-10-2024,IIFL_CDC,1,,1,1,1,1,7594889,1143,27630,,BNF,0DTE,30488,1460352.75
RAHULG15,CC_RAHULGO,65751.25,50000,35000,VS13,17-10-2024,IIFL_CDC,1,,0,1,1,1,7607825.83,1167,31825,,NF,0DTE,30970,1526104
RAHULG15,CC_RAHULGO,-9216.5,50000,35000,VS13,18-10-2024,IIFL_CDC,1,,0,1,1,1,6276904.12,1002,12820,,SX,0DTE,31161,1516887.5
RAHULG15,CC_RAHULGO,10123.5,50000,35000,VS13,21-10-2024,IIFL_CDC,1,,0,1,1,1,7739765.45,942,14625,PORTFOLIO WISE,BNX,0DTE,31336,1527011
RAHULG15,CC_RAHULGO,-37897.5,50000,40000,VS1,22-10-2024,IIFL_CDC,7,NARAYANS,1,1,1,1,6900266.82,379,12350,-,FIN,0DTE,31416,1489113.5
RAHULG15,CC_RAHULGO,27830.25,60000,48000,VS1,23-10-2024,IIFL_CDC,7,BANSHIP,0,1,1,1,6075230.38,680,15000,PORTFOLIO WISE DIFF,BNF,0DTE,31876,1516943.75
RAHULG15,CC_RAHULGO,58996.25,60000,48000,VS1,24-10-2024,IIFL_CDC,7,BANSHIP,0,1,1,1,7230245,579,24750,PORTFOLIO EXECUTION FAIL IN FIRST THREE PORTFOLIO AND ALSO PORTFOLIO WISE DIFF,NF,0DTE,32143,1575940
RAHULG15,CC_RAHULGO,-47660,60000,48000,VS1,25-10-2024,IIFL_CDC,7,BANSHIP,0,1,1,1,7270287,585,8700,Earler exit on SL,SX,0DTE,32455,1528280
RAHULG15,CC_RAHULGO,-45602.25,60000,48000,VS1,28-10-2024,IIFL_CDC,7,BANSHIP,1,1,1,1,6840121.51,188,4440,-,BNX,0DTE,32552,1482677.75
RAHULG15,CC_RAHULGO,-49211.25,60000,48000,VS1,29-10-2024,IIFL_CDC,7,BANSHIP,1,1,1,1,6669473.15,238,8900,-,FIN,0DTE,32750,1433466.5
RAHULG15,CC_RAHULGO,-50874,60000,48000,VS1,30-10-2024,IIFL_CDC,7,BANSHIP,1,1,1,1,5843709.27,390,9750,-,BNF,0DTE,33038,1382592.5
RAHULG15,CC_RAHULGO,83559.5,60000,48000,VS1,31-10-2024,IIFL_CDC,7,BANSHIP,0,1,1,1,7071708.63,670,11510,-,SX,0DTE,33296,1466152
RAHULG15,CC_RAHULGO,-50425.5,60000,48000,VS1,04-11-2024,IIFL_CDC,7,BANSHIP,1,1,1,1,5456406.63,119,3420,SL GOT HIT EARLIER,BNX,0DTE,33488,1415726.5
RAHULG15,CC_RAHULGO,-46982.5,60000,48000,VS1,05-11-2024,IIFL_CDC,7,BANSHIP,1,1,1,1,7204787.75,313,12450,-,FIN,0DTE,33708,1368744
RAHULG15,CC_RAHULGO,76831.5,60000,48000,VS1,06-11-2024,IIFL_CDC,7,BANSHIP,0,1,1,1,7299391,643,13710,PORTFOLIO DIFF,BNF,0DTE,34094,1445575.5
RAHULG15,CC_RAHULGO,75180,60000,48000,VS1,07-11-2024,IIFL_CDC,7,BANSHIP,0,1,1,1,7041992.78,613,24050,-,NF,0DTE,34188,1520755.5
RAHULG15,CC_RAHULGO,27769.5,60000,48000,VS1,08-11-2024,IIFL_CDC,7,BANSHIP,0,1,1,1,7635419.84,569,8930,-,SX,0DTE,34486,1548525
RAHULG15,CC_RAHULGO,-48306.75,60000,48000,VS1,11-11-2024,IIFL_CDC,7,BANSHIP,1,1,1,1,6868427.07,251,5970,-,BNX,0DTE,34787,1500218.25
RAHULG15,CC_RAHULGO,-56861.25,60000,48000,VS1,12-11-2024,IIFL_CDC,7,BANSHIP,1,1,1,1,6150304.14,279,13400,-,FIN,0DTE,35002,1443357
RAHULG15,CC_RAHULGO,-54116.25,60000,48000,VS1,13-11-2024,IIFL_CDC,7,BANSHIP,1,1,1,1,5919962.39,248,6840,SLIPPAGE,BNF,0DTE,35292,1389240.75
RAHULG15,CC_RAHULGO,44366,60000,48000,VS1,14-11-2024,IIFL_CDC,7,BANSHIP,0,1,1,1,7167299,566,8570,-,SX,0DTE,35529,1433606.75
RAHULG15,CC_RAHULGO,147308.25,60000,48000,VS1,18-11-2024,IIFL_CDC,7,BANSHIP,0,1,1,1,6922166.76,463,10980,-,BNX,0DTE,35756,1580915
RAHULG15,CC_RAHULGO,74272.5,60000,48000,VS1,19-11-2024,IIFL_CDC,7,BANSHIP,0,1,1,1,6397480.14,484,24950,-,FIN,0DTE,36039,1655187.5
RAHULG15,CC_RAHULGO,90232.5,60000,48000,VS1,21-11-2024,IIFL_CDC,7,BANSHIP,0,1,1,1,7344871,672,35300,-,NF,0DTE,36343,1745420
RAHULG15,CC_RAHULGO,-88015,60000,48000,VS1,22-11-2024,IIFL_CDC,7,BANSHIP,1,1,1,1,4795941.12,173,2960,SLIPPAGE,SX,0DTE,36572,1657405
RAHULG15,CC_RAHULGO,46768.5,60000,48000,VS1,25-11-2024,IIFL_CDC,7,BANSHIP,1,1,1,1,6671573.88,460,10530,-,BNX,0DTE,36703,1704173.5
RAHULG15,CC_RAHULGO,39587.5,60000,48000,VS1,26-11-2024,IIFL_CDC,7,BANSHIP,0,1,1,1,7564294,555,22750,-,FIN,0DTE,37108,1743761
RAHULG15,CC_RAHULGO,-53547.75,60000,48000,VS1,27-11-2024,IIFL_CDC,7,BANSHIP,1,0,1,1,7607328.25,344,9480,-,BNF,0DTE,37418,1690213.25
RAHULG15,CC_RAHULGO,-63703.75,60000,48000,VS1,28-11-2024,IIFL_CDC,7,BANSHIP,1,1,1,1,7503454.25,308,19150,SLIPPAGE,NF,0DTE,37771,1626509.5
RAHULG15,CC_RAHULGO,-43869.5,60000,48000,VS1,29-11-2024,IIFL_CDC,7,BANSHIP,1,1,1,1,4444012.53,275,4860,-,SX,0DTE,38095,1582640
RAHULG15,CC_RAHULGO,-49812.5,60000,48000,VS1,04-12-2024,IIFL_CDC,7,BANSHIP,1,1,1,1,6749449.64,245,15950,-,NF,0DTE,38342,1532827.5
RAHULG15,CC_RAHULGO,-48202.5,60000,48000,VS1,05-12-2024,IIFL_CDC,7,BANSHIP,1,1,1,1,5946794.7,213,8400,-,NF,1DTE,38634,1484625
RAHULG15,CCF60_RAHULGO,219319,60000,48000,VS1,06-12-2024,IIFL_CDC,7,BANSHIP,0,1,1,1,7508260.13,603,14890,-,SX,0DTE,38853,1703944
RAHULG15,CCF60_RAHULGO,-218.75,60000,48000,VS1,11-12-2024,IIFL_CDC,7,BANSHIP,1,1,1,1,7752101.25,447,24900,PORTFOLIO DIFF,NF,0DTE,39176,1703725.25
RAHULG15,CCF60_RAHULGO,51335,60000,48000,VS1,12-12-2024,IIFL_CDC,7,BANSHIP,0,1,1,1,7743968,510,24350,-,NF,0DTE,39651,1755060.25
RAHULG15,CCF60_RAHULGO,-114573.5,60000,48000,VS1,13-12-2024,IIFL_CDC,7,BANSHIP,1,1,1,1,4561523.64,359,5960,SLIPPAGE,SX,0DTE,39848,1640486.75
RAHULG15,CCF60_RAHULGO,-48191.25,60000,48000,VS1,18-12-2024,IIFL_CDC,7,BANSHIP,1,1,1,1,5764476.75,369,22500,-,NF,0DTE,40108,1592295.5
RAHULG15,CCF60_RAHULGO,61397.5,60000,48000,VS1,19-12-2024,IIFL_CDC,7,BANSHIP,0,1,1,1,7177126,453,16800,-,NF,1DTE,40461,1653693
RAHULG15,CCF60_RAHULGO,-50824.5,60000,48000,VS1,20-12-2024,IIFL_CDC,7,BANSHIP,1,1,1,1,5990233.03,224,3060,SLIPPAGE,SX,0DTE,40758,1602868.5
RAHULG15,CCF60_RAHULGO,522.75,60000,48000,VS1,23-12-2024,IIFL_CDC,7,BANSHIP,1,1,1,1,6664141.66,471,14880,-,BNF,0DTE,40905,1603391.25
RAHULG15,CCF60_RAHULGO,-9709.5,60000,48000,VS1,24-12-2024,IIFL_CDC,7,BANSHIP,0,1,1,1,6929119.5,545,11370,-,BNF,0DTE,41224,1593681.75
RAHULG15,CCF60_RAHULGO,-930,60000,48000,VS1,26-12-2024,IIFL_CDC,7,BANSHIP,0,1,1,1,6923409.05,656,22850,PORTFOLIO DIFF,NF,0DTE,41351,1592751.75
RAHULG15,CCF60_RAHULGO,155794,60000,48000,VS1,27-12-2024,IIFL_CDC,7,BANSHIP,0,1,1,1,6165306.44,727,12090,-,SX,0DTE,41765,1748545.75
RAHULG15,CCF60_RAHULGO,-59010,60000,48000,VS1,30-12-2024,IIFL_CDC,7,BANSHIP,1,1,1,1,4789674.79,114,3690,-,BNX,0DTE,42088,1689535.75
RAHULG15,CCF60_RAHULGO,139798.75,60000,48000,VS1,31-12-2024,IIFL_CDC,7,BANSHIP,0,1,1,1,6701092.86,598,28175,-,FIN,0DTE,42294,1829334.5
RAHULG15,CCF60_RAHULGO,-48078.75,60000,48000,VS1,01-01-2025,IIFL_CDC,7,BANSHIP,1,1,1,1,7018727.25,133,16800,,NF,1DTE,148,1781255.75
RAHULG15,CCF60_RAHULGO,241796.25,60000,48000,VS1,02-01-2025,IIFL_CDC,7,BANSHIP,0,1,1,1,7081567,453,46050,,NF,0DTE,324,2023052
RAHULG15,CCF60_RAHULGO,10541.5,60000,48000,VS1,03-01-2025,IIFL_CDC,7,BANSHIP,0,1,1,1,3051670.77,593,24395,,SX,0DTE,740,2033593.5
RAHULG15,CCF60_RAHULGO,-175413.5,60000,48000,VS1,06-01-2025,IIFL_CDC,7,BANSHIP,1,1,1,1,6491166.43,77,11685,SLIPPAGE,SX,1DTE,1031,1858180
RAHULG15,CCF60_RAHULGO,-18098,60000,48000,VS1,07-01-2025,IIFL_CDC,7,BANSHIP,0,1,1,1,6905004.33,250,7260,TECHNICAL GLITCH (POSITION SQRD OFF BY MSTECH WITHOUT SL HIT),SX,0DTE,1269,1840082
RAHULG15,CCF60_RAHULGO,-55965,60000,48000,VS1,09-01-2025,IIFL_CDC,7,BANSHIP,1,1,1,1,4440649.65,179,17250,,NF,0DTE,1850,1784117
RAHULG15,CCF60_RAHULGO,33647,60000,48000,VS1,14-01-2025,IIFL_CDC,7,BANSHIP,0,1,1,1,6361593.5,401,10260,,SX,0DTE,1892,1817764
RAHULG15,CCF60_RAHULGO,26681.25,60000,48000,VS7,16-01-2025,IIFL_CDC,7,CHETANB,0,1,1,1,6599691,288,26850,,NF,0DTE,2325,1844445.25
RAHULG15,CCF60_RAHULGO,-47661,60000,48000,VS7,21-01-2025,IIFL_CDC,7,CHETANB,1,1,1,1,5783430.38,115,2440,,SX,0DTE,2764,1796784.25
RAHULG15,CCF60_RAHULGO,51585,60000,48000,VS7,23-01-2025,IIFL_CDC,7,CHETANB,0,1,1,1,6520172,299,29850,portfolio diff,NF,0DTE,3750,1848369.25
RAHULG15,CCF60_RAHULGO,-47922,60000,48000,VS7,28-01-2025,IIFL_CDC,7,CHETANB,0,1,1,1,6262749,193,3100,,SX,0DTE,3106,1800447.25
RAHULG15,CCF60_RAHULGO,126757.5,60000,48000,VS7,30-01-2025,IIFL_CDC,7,CHETANB,0,1,1,1,6343797,417,14850,,NF,0DTE,3260,1927204.75
RAHULG15,CCF60_RAHULGO,-48789,60000,48000,VS7,04-02-2025,IIFL_CDC,7,CHETANB,1,1,1,1,5845135.81,127,3000,,SX,0DTE,91,1878415.75
RAHULG15,CCF60_RAHULGO,163935,60000,48000,VS7,06-02-2025,IIFL_CDC,7,CHETANB,0,1,1,1,6246248,302,30600,,NF,0DTE,454,2042350.75
